Date,OpenPrice,HighPrice,LowPrice,ClosePrice,WAP,Num_Shares,Num_Trades,Total_Turnover,Deliverable_Quantity,DQ_TQ,Spread_HighLow,Spread_CloseOpen
19-Apr-23,472.95,475.6,468,468.95,472.1587148,410346,7836,193748440,96043,23.41,7.6,-4
18-Apr-23,472,483.5,468.15,472.95,475.8149994,805257,11916,383153359,148918,18.49,15.35,0.95
17-Apr-23,470,472.85,465.75,471.9,470.0293585,1031898,25730,485022355,602823,58.42,7.1,1.9
13-Apr-23,464.4,471.9,463.05,469.55,468.0944878,529190,9832,247710922,138291,26.13,8.85,5.15
12-Apr-23,459.15,468.5,458.5,465.25,463.9666349,1178658,24142,546857986,602258,51.1,10,6.1
11-Apr-23,463.85,464.05,455.8,458.75,459.7114543,517405,9208,237857005,138463,26.76,8.25,-5.1
10-Apr-23,450.05,473.1,450.05,461.05,465.6099959,2059522,26922,958934030,541638,26.3,23.05,11
06-Apr-23,426.05,439,423.75,437.55,433.9414014,430488,9121,186806566,124916,29.02,15.25,11.5
05-Apr-23,421.5,428.8,421.5,426.4,426.0382921,306016,6141,130374534,75449,24.66,7.3,4.9
03-Apr-23,423.1,424.9,419.45,424.25,422.3776444,267405,6294,112945894,54315,20.31,5.45,1.15
31-Mar-23,410.05,421.8,410.05,420.6,417.7347238,357910,8160,149511435,96336,26.92,11.75,10.55
29-Mar-23,401.1,410.5,401.1,409.15,406.384413,517035,13005,210114965,223634,43.25,9.4,8.05
28-Mar-23,414.8,414.8,400.4,401.7,405.2150233,303288,7046,122896854,136736,45.08,14.4,-13.1
27-Mar-23,413.4,418.4,410.15,411.85,413.4752357,180542,5819,74649646,64838,35.91,8.25,-1.55
24-Mar-23,419.7,420.5,414.85,416.25,417.9278618,160747,4937,67180650,50638,31.5,5.65,-3.45
23-Mar-23,415.6,422.55,415.6,419.1,420.1761677,284865,7091,119693484,91465,32.11,6.95,3.5
22-Mar-23,415,418.35,413.85,416.05,416.1020674,226272,4950,94152247,53729,23.75,4.5,1.05
21-Mar-23,412.2,413.9,407.85,412.4,411.2691984,198155,5688,81495048,54104,27.3,6.05,0.2
20-Mar-23,414.6,416.8,405.5,410.75,409.523048,315082,9337,129033341,104343,33.12,11.3,-3.85
17-Mar-23,418.4,423.15,414.6,418.95,418.9167231,214237,6650,89747462,59554,27.8,8.55,0.55
16-Mar-23,413.5,418.7,405,415.65,412.7136044,339485,8260,140110078,66073,19.46,13.7,2.15
15-Mar-23,421.4,424.75,410.15,411.25,416.5736542,571536,17900,238086840,255520,44.71,14.6,-10.15
14-Mar-23,422.4,424.05,413.55,416.75,418.4673562,293547,8543,122839837,87533,29.82,10.5,-5.65
13-Mar-23,435,437,419.35,422.4,427.9180316,358809,9500,153540841,107951,30.09,17.65,-12.6
10-Mar-23,433.85,437.85,431.15,435.75,435.4413449,401312,8372,174747837,76582,19.08,6.7,1.9
09-Mar-23,438.3,442,431.35,432.2,435.2145249,521478,12471,226954800,148124,28.4,10.65,-6.1
08-Mar-23,438.35,441.25,436.2,439.45,438.6366886,262147,6613,114987292,81369,31.04,5.05,1.1
06-Mar-23,431,441.3,430,439.95,436.9615571,396458,8703,173236905,151679,38.26,11.3,8.95
03-Mar-23,422,430.55,422,428,426.1182408,231223,5584,98528338,76244,32.97,8.55,6
02-Mar-23,425.05,426,419.6,420.45,422.2747355,189677,5303,80095805,51691,27.25,6.4,-4.6
01-Mar-23,421,428,421,425.95,425.596484,175713,4942,74782835,58096,33.06,7,4.95
28-Feb-23,418.2,424.8,418.2,420.6,421.8901996,240081,6871,101287821,64307,26.79,6.6,2.4
27-Feb-23,427.7,428.25,413.35,417.9,418.3827129,381939,10266,159796675,111790,29.27,14.9,-9.8
24-Feb-23,434.5,436.85,427,427.7,429.5491784,421608,11816,181101370,120081,28.48,9.85,-6.8
23-Feb-23,427.2,436.5,427.1,433.2,432.0230145,539789,14391,233201271,199653,36.99,9.4,6
22-Feb-23,436,436,428.5,429.5,431.3343696,572896,17083,247109735,229832,40.12,7.5,-6.5
21-Feb-23,445.95,445.95,435.5,436.55,440.2356003,283217,6735,124682206,98266,34.7,10.45,-9.4
20-Feb-23,441.45,445.2,436.5,442.85,441.6246462,320138,7993,141380831,81447,25.44,8.7,1.4
17-Feb-23,435.6,442.25,435.6,439.9,440.0724487,226091,4990,99496420,53606,23.71,6.65,4.3
16-Feb-23,444.05,447.9,440.6,441.55,443.5688921,251756,5624,111671130,71459,28.38,7.3,-2.5
15-Feb-23,438.2,444.8,438.1,444,441.0320636,299904,5759,132267280,49579,16.53,6.7,5.8
14-Feb-23,441.2,444.2,434.4,440.35,439.4517867,604730,13510,265749679,197564,32.67,9.8,-0.85
13-Feb-23,445.3,446.9,439.05,441.1,442.4697115,331727,7626,146779150,93613,28.22,7.85,-4.2
10-Feb-23,437,447.75,431.3,445.6,441.0429541,453624,8198,200067669,98611,21.74,16.45,8.6
09-Feb-23,439.05,440.6,433.65,436.65,436.171368,253863,6072,110727772,58495,23.04,6.95,-2.4
08-Feb-23,435.65,441,431.6,440.1,437.1370322,342518,7827,149727302,82056,23.96,9.4,4.45
07-Feb-23,442,443.25,432.95,435.25,436.8311655,336122,7245,146828565,83752,24.92,10.3,-6.75
06-Feb-23,444,447.1,439.5,441.9,442.6091098,302970,7654,134097282,74700,24.66,7.6,-2.1
03-Feb-23,445.55,450.75,442.4,445.45,445.9054378,439224,9606,195852370,99860,22.74,8.35,-0.1
02-Feb-23,446,449.1,440.9,444.65,444.425758,429009,10110,190662650,96061,22.39,8.2,-1.35
01-Feb-23,455.05,461.3,437.5,446.65,452.352033,2508356,44110,1134659936,1097423,43.75,23.8,-8.4
31-Jan-23,443.55,454.85,440.95,452.15,450.046278,846645,17112,381029431,286162,33.8,13.9,8.6
30-Jan-23,445,450.1,437.7,443.55,443.8894,819204,17326,363635972,282195,34.45,12.4,-1.45
27-Jan-23,440,453.2,435.85,445.55,445.0678343,2478762,36302,1103217235,790540,31.89,17.35,5.55
25-Jan-23,423.2,427,417.7,419,421.0353452,787830,11941,331704276,147438,18.71,9.3,-4.2
24-Jan-23,409.1,423.8,409.1,422.1,419.5098398,2278461,40368,955836809,1392491,61.12,14.7,13
23-Jan-23,406.5,411,405.05,408.45,408.9703574,362823,7497,148383852,108977,30.04,5.95,1.95
20-Jan-23,404,412.4,401.3,403.1,406.7709858,550468,9319,223914411,96101,17.46,11.1,-0.9
19-Jan-23,406.9,407.7,400,400.75,403.990545,520781,8714,210390600,134863,25.9,7.7,-6.15
18-Jan-23,415.4,416,407.6,408.4,410.1546816,317840,7147,130363564,141613,44.55,8.4,-7
17-Jan-23,411.1,419.35,411.1,415.25,416.6681876,807592,18246,336497895,421306,52.17,8.25,4.15
16-Jan-23,412.6,414.85,407.8,413.15,411.4056584,269441,7353,110849552,65046,24.14,7.05,0.55
13-Jan-23,412.2,416.4,408,411.45,411.6272064,472205,9057,194372425,59303,12.56,8.4,-0.75
12-Jan-23,419.2,420.45,410,412.2,414.6522974,489818,10791,203104159,112185,22.9,10.45,-7
11-Jan-23,415.55,419.95,413.55,418.05,417.5400418,1476595,28375,616537538,655560,44.4,6.4,2.5
10-Jan-23,399.3,417.7,399.3,413.05,412.0892902,1959923,28422,807663278,530938,27.09,18.4,13.75
09-Jan-23,386,392.5,384.85,389.4,389.9307497,986248,20398,384568422,467263,47.38,7.65,3.4
06-Jan-23,386,388.3,381,382.15,384.2810636,705947,27269,271282064,343498,48.66,7.3,-3.85
05-Jan-23,388.4,388.7,382.55,387,385.9886277,854360,23485,329773244,271709,31.8,6.15,-1.4
04-Jan-23,395.15,395.15,385,385.75,387.3986442,902928,32104,349793083,521850,57.8,10.15,-9.4
03-Jan-23,395.5,398.2,393,394,395.3556936,323014,8450,127705424,109075,33.77,5.2,-1.5
02-Jan-23,392,396,390.75,394.8,394.083977,867309,20712,341792580,394073,45.44,5.25,2.8
30-Dec-22,391,392.1,387.05,388.1,389.8391141,717322,20306,279640173,278314,38.8,5.05,-2.9
29-Dec-22,389.5,390.15,383,385.9,385.3183193,1006593,33196,387858723,420130,41.74,7.15,-3.6
28-Dec-22,394.15,395.95,390.6,391.4,392.9368632,647942,19972,254600297,238127,36.75,5.35,-2.75
27-Dec-22,392,397.2,388.25,394.15,393.9666064,1102815,25629,434472283,323769,29.36,8.95,2.15
26-Dec-22,378.3,390.6,375.5,384.85,384.942948,781059,16413,300663154,277368,35.51,15.1,6.55
23-Dec-22,390,390.05,376.6,378.3,381.7857963,1769862,20310,675708173,1345149,76,13.45,-11.7
22-Dec-22,403.5,404.75,390.2,394.35,395.5126718,1480489,51143,585552160,611910,41.33,14.55,-9.15
21-Dec-22,412,414.4,401,402.9,407.0788869,981253,28833,399447379,333218,33.96,13.4,-9.1
20-Dec-22,417.5,417.9,408,410.6,410.9483799,371871,9312,152819785,126489,34.01,9.9,-6.9
19-Dec-22,422.4,422.95,415.75,417.9,418.2435072,294287,6535,123083627,88774,30.17,7.2,-4.5
16-Dec-22,416.05,427.75,413.1,421.25,418.8206838,714559,10056,299272089,307267,43,14.65,5.2
15-Dec-22,419,422.55,415.7,416.65,419.625398,663571,15857,278451245,357629,53.89,6.85,-2.35
14-Dec-22,420,421.45,417.45,417.95,419.1804921,558728,12535,234207878,279110,49.95,4,-2.05
13-Dec-22,419.5,421.3,417.3,418.5,419.0062612,305690,5734,128086024,79042,25.86,4,-1
12-Dec-22,411.75,416.95,408,414.1,413.7573464,551123,17308,228031190,212994,38.65,8.95,2.35
09-Dec-22,419.95,420.9,409.6,413.35,414.6877104,754729,24299,312976841,315248,41.77,11.3,-6.6
08-Dec-22,420.7,421.3,415.65,417.2,417.9753371,1816861,17183,759403089,240659,13.25,5.65,-3.5
07-Dec-22,426.6,427.3,419.05,420.1,421.6459958,775649,23027,327049295,364095,46.94,8.25,-6.5
06-Dec-22,428,431.3,425.7,427.3,428.3273557,266325,6345,114074283,87283,32.77,5.6,-0.7
05-Dec-22,434,437.4,427.8,428.7,430.5405041,354606,7972,152672246,149781,42.24,9.6,-5.3
02-Dec-22,438.55,441.05,434.8,435.3,436.8802907,577833,13972,252443849,244776,42.36,6.25,-3.25
01-Dec-22,442.3,443.4,436.8,438.3,439.7568216,377772,6817,166127814,106989,28.32,6.6,-4
30-Nov-22,433,440.9,433,439.35,437.4043859,490299,8356,214458933,203809,41.57,7.9,6.35
29-Nov-22,432.9,437.85,429.55,433.05,433.5341817,402818,7634,174635372,192184,47.71,8.3,0.15
28-Nov-22,434.45,440,432.4,433.2,436.0410923,842444,19519,367340202,525559,62.38,7.6,-1.25
25-Nov-22,424.25,435.4,424.25,433.25,430.2775851,620606,10020,267032851,187093,30.15,11.15,9
24-Nov-22,423.6,425.3,420.65,423.35,422.6202787,601054,13436,254017609,338230,56.27,4.65,-0.25
23-Nov-22,426.1,429.25,423,424.15,426.9567217,514577,5911,219702109,320882,62.36,6.25,-1.95
22-Nov-22,421.8,426.35,421.05,424.65,424.3359518,441867,5617,187500054,271952,61.55,5.3,2.85
21-Nov-22,426.3,427.5,420,421.05,422.816784,510070,7847,215666157,153954,30.18,7.5,-5.25
18-Nov-22,423.55,426.4,421.1,423.55,425.1012338,1548732,14056,658367884,,,5.3,0
17-Nov-22,421.2,427.5,419.7,423.7,423.5545038,826429,10003,350037725,459279,55.57,7.8,2.5
16-Nov-22,437.9,438.25,429.5,431.4,434.3821274,521559,8233,226555908,244133,46.81,8.75,-6.5
15-Nov-22,435,438.5,434.25,437.05,437.0927113,764416,9831,334120662,233357,30.53,4.25,2.05
14-Nov-22,423.35,437.6,423.35,433.6,433.8018853,1706880,31736,740447762,1051979,61.63,14.25,10.25
11-Nov-22,418.05,425.4,414.7,423.55,420.8129126,1549709,28701,652137558,706943,45.62,10.7,5.5
10-Nov-22,418.15,420.1,409.3,412.2,413.7436753,1187213,18821,491201870,507818,42.77,10.8,-5.95
09-Nov-22,437.2,441.1,432,433,436.4713579,597425,9681,260758901,149973,25.1,9.1,-4.2
07-Nov-22,427.25,437.45,427.25,434.9,432.9515082,1494974,30053,647251248,864827,57.85,10.2,7.65
04-Nov-22,416.25,426,416.25,425.35,422.3988664,488715,7138,206432662,150149,30.72,9.75,9.1
03-Nov-22,418.55,423.2,414.45,416.25,417.9148474,431261,7299,180230375,123445,28.62,8.75,-2.3
02-Nov-22,421.5,425,420,422.1,422.3290461,907341,18429,383196459,441396,48.65,5,0.6
01-Nov-22,414,422.45,412.85,421.5,417.5469859,789503,11480,329654598,260137,32.95,9.6,7.5
31-Oct-22,413.5,416.15,411.35,412.6,412.9773209,438862,7692,181240053,195486,44.54,4.8,-0.9
28-Oct-22,407.5,411.25,406.1,409.85,408.6754567,587444,6986,240073945,109431,18.63,5.15,2.35
27-Oct-22,405.55,411.55,404,407.65,408.1694492,1113968,20381,454687705,581549,52.21,7.55,2.1
25-Oct-22,404,410.4,403.35,404.6,407.3292631,704716,9497,287051449,230148,32.66,7.05,0.6
24-Oct-22,403,404.85,400.05,401.55,402.1591006,150584,5613,60558726,,,4.8,-1.45
21-Oct-22,397.1,402.35,394.75,397.95,398.8590123,416859,7266,166267969,83018,19.92,7.6,0.85
20-Oct-22,397.5,399.85,393.1,398.05,396.5538647,753648,17298,298862027,253758,33.67,6.75,0.55
19-Oct-22,405.15,407.1,397.5,399.05,402.9438681,608584,16703,245225191,211285,34.72,9.6,-6.1
18-Oct-22,400.2,406.5,400.2,404.3,403.7121296,423972,7914,171162639,143722,33.9,6.3,4.1
17-Oct-22,394,398.85,392.3,396.1,395.9687079,375015,7511,148494205,121025,32.27,6.55,2.1
14-Oct-22,405.15,409,395.35,396.2,401.6331035,490498,10300,197000234,143133,29.18,13.65,-8.95
13-Oct-22,396,403.4,394.5,398.95,397.8185211,461916,9609,183758740,118741,25.71,8.9,2.95
12-Oct-22,395,398.2,391.2,396.5,394.7849137,558892,12752,220642130,137191,24.55,7,1.5
11-Oct-22,396.95,399.45,391.45,393.3,396.0365079,3402935,34031,1347686494,2560951,75.26,8,-3.65
10-Oct-22,403.1,403.95,393.15,395.95,396.1676053,2184113,64701,865274817,1100499,50.39,10.8,-7.15
07-Oct-22,414,414,408.7,412.2,411.6413927,379705,7608,156302295,85371,22.48,5.3,-1.8
06-Oct-22,409,417.5,409,414,414.7614306,1101277,23551,456767224,390297,35.44,8.5,5
04-Oct-22,406,408.95,402.95,407.95,406.4756483,464732,8756,188902241,137556,29.6,6,1.95
03-Oct-22,405.9,406.7,395.5,397.65,400.5492457,1488059,40185,596040910,397304,26.7,11.2,-8.25
30-Sep-22,397.5,408.25,392.4,404.65,399.8138247,1504904,37095,601681424,364655,24.23,15.85,7.15
29-Sep-22,409.4,413.35,399.5,402.3,405.6240472,693454,12599,281281618,148490,21.41,13.85,-7.1
28-Sep-22,395,406.4,392.75,399.05,401.2878534,1235337,30464,495725733,279046,22.59,13.65,4.05
27-Sep-22,403,404.2,390.45,398.8,397.3210671,1853974,46875,736622928,495942,26.75,13.75,-4.2
26-Sep-22,416,417.65,393.35,397.65,400.5997834,1232540,30225,493755257,,,24.3,-18.35
23-Sep-22,431.5,432,420.65,423.05,424.504259,980502,31153,416227275,394743,40.26,11.35,-8.45
22-Sep-22,425.95,434.5,421,432.3,429.0292016,1039190,23634,445842856,253665,24.41,13.5,6.35
21-Sep-22,434,435.95,425.45,427.7,430.1819556,688778,23080,296299867,237169,34.43,10.5,-6.3
20-Sep-22,429.7,443.2,429.7,434.25,437.9693481,1156273,24933,506412132,403478,34.89,13.5,4.55
19-Sep-22,431.9,431.9,424.1,425.5,431.0825025,2038410,15056,878722884,1623876,79.66,7.8,-6.4
16-Sep-22,446.7,446.7,429.3,432.4,436.4010682,880536,18011,384266851,322426,36.62,17.4,-14.3
15-Sep-22,452.05,455.7,445.35,447,449.4918808,759432,20495,341358518,233347,30.73,10.35,-5.05
14-Sep-22,446.7,454.65,446.7,450.2,451.2251517,890937,21933,402013183,333854,37.47,7.95,3.5
13-Sep-22,454,458.85,453.6,456.95,455.8480714,960616,22600,437894951,577499,60.12,5.25,2.95
12-Sep-22,447.1,452.8,447,451,449.9621628,941059,21617,423440943,604987,64.29,5.8,3.9
09-Sep-22,446.2,449.5,440.6,446,445.1510045,1289617,27876,574074303,,,8.9,-0.2
08-Sep-22,450,452.9,440,442.3,445.2659188,1345610,33290,599154273,548456,40.76,12.9,-7.7
07-Sep-22,454,456.5,443.75,445.85,448.1081268,1547406,44359,693405204,741451,47.92,12.75,-8.15
06-Sep-22,462.3,463.75,456.65,457.8,459.4492829,608868,16923,279743966,199123,32.7,7.1,-4.5
05-Sep-22,461.15,463.85,457.2,459,460.4326388,656342,18842,302201279,218928,33.36,6.65,-2.15
02-Sep-22,471.15,471.85,460.4,462.15,465.4195302,377179,8050,175546473,,,11.45,-9
01-Sep-22,464,474.4,462.3,466.75,468.7817932,512381,11155,240194884,109223,21.32,12.1,2.75
30-Aug-22,458.5,472.3,457.95,471,466.9139621,1236304,21587,577247599,660473,53.42,14.35,12.5
29-Aug-22,448.4,457,448.4,453.35,453.5944322,568021,10185,257651163,167988,29.57,8.6,4.95
26-Aug-22,463.1,470.3,463.1,464.8,466.9216485,455205,9043,212545069,77631,17.05,7.2,1.7
25-Aug-22,465.15,468.9,457.45,459.05,464.0528421,310245,7193,143970074,79122,25.5,11.45,-6.1
24-Aug-22,458,464.9,457.8,463.1,461.535819,425431,8385,196351645,79709,18.74,7.1,5.1
23-Aug-22,450,462.1,447.75,460.15,454.7183155,620169,13484,282002203,141773,22.86,14.35,10.15
22-Aug-22,469.65,469.65,452.9,454.45,460.8265358,478260,12517,220394899,152135,31.81,16.75,-15.2
19-Aug-22,486.9,488.15,468,470.8,476.3778479,515509,12470,245577068,198561,38.52,20.15,-16.1
18-Aug-22,483,486.9,479.3,484.75,483.3612618,804638,18507,388930839,,,7.6,1.75
17-Aug-22,491.1,494.5,484.05,485.4,489.4785002,545795,10846,267154918,170078,31.16,10.45,-5.7
16-Aug-22,478.5,491.3,478.05,489.7,484.3949803,591551,10568,286544335,185575,31.37,13.25,11.2
12-Aug-22,475.55,481,470,477.5,477.8152216,855522,19433,408781434,440705,51.51,11,1.95
11-Aug-22,481.2,484.25,475.55,476.65,479.7655501,1057403,22728,507305532,589313,55.73,8.7,-4.55
10-Aug-22,469.1,477.2,463.5,475.6,470.3698914,435763,8027,204969795,100370,23.03,13.7,6.5
08-Aug-22,466,471.75,464.45,468.1,468.2426322,872609,19192,408592735,356656,40.87,7.3,2.1
05-Aug-22,468.6,472.9,464.4,465.4,468.7322724,418119,8269,195985869,76442,18.28,8.5,-3.2
04-Aug-22,470.5,480,456.65,468.7,465.9558881,674331,11389,314208500,113852,16.88,23.35,-1.8
03-Aug-22,474.95,476.15,459.35,467.7,466.2163134,760984,12821,354783155,154160,20.26,16.8,-7.25
02-Aug-22,479.25,479.8,469.15,476.05,474.897516,1654375,36128,785658578,833382,50.37,10.65,-3.2
01-Aug-22,451.1,480.9,451.1,479.25,463.3872517,6640257,75647,3077010442,4689124,70.62,29.8,28.15
29-Jul-22,444.35,452.45,444.35,449.65,449.1169737,1216393,23297,546302743,662593,54.47,8.1,5.3
28-Jul-22,438.8,449.1,427.35,442.35,439.0459439,1511497,20832,663616627,279119,18.47,21.75,3.55
27-Jul-22,441.45,444.95,436,443.95,442.5653948,548553,8930,242770575,98498,17.96,8.95,2.5
26-Jul-22,449.4,449.4,439.8,441.05,444.0861471,448071,7684,198982124,105568,23.56,9.6,-8.35
25-Jul-22,458.2,458.2,446.5,449.5,451.0530023,470300,10061,212130227,109406,23.26,11.7,-8.7
22-Jul-22,455,459.9,452.2,454.85,456.088289,443079,7515,202083143,85468,19.29,7.7,-0.15
21-Jul-22,453.9,455.5,450.05,454.75,453.4176362,320262,7157,145212439,80823,25.24,5.45,0.85
20-Jul-22,453.8,460.75,452,453.35,456.8449545,548768,12641,250701892,161483,29.43,8.75,-0.45
19-Jul-22,447.2,451.75,444.35,448.95,448.4110515,856406,20172,384021915,433114,50.57,7.4,1.75
18-Jul-22,443,453.75,443,450.9,442.0474109,2862066,12909,1265168865,2486981,86.89,10.75,7.9
15-Jul-22,429,441.6,429,440.05,435.4815309,552787,10315,240728529,147248,26.64,12.6,11.05
14-Jul-22,427.55,431.15,423.35,427.9,427.4172551,605663,14272,258870817,214139,35.36,7.8,0.35
13-Jul-22,433.6,435.8,425.9,427.1,430.1827968,345028,8962,148425110,87529,25.37,9.9,-6.5
12-Jul-22,434,435,428,430.25,432.1695668,301480,7278,130290481,88619,29.39,7,-3.75
11-Jul-22,438.85,441.15,433.35,437,437.2641526,852916,22398,372949592,369053,43.27,7.8,-1.85
08-Jul-22,436.1,443.8,429.5,441.6,437.5442649,816584,13938,357291646,196802,24.1,14.3,5.5
07-Jul-22,420,432.9,419.2,430.8,424.8628048,645110,11753,274083244,211644,32.81,13.7,10.8
06-Jul-22,414,417.25,410.8,416.3,414.3434635,656422,16568,271984165,248576,37.87,6.45,2.3
05-Jul-22,415.8,418.75,410.15,412,415.3213431,510971,11283,212217162,80758,15.8,8.6,-3.8
04-Jul-22,411.6,415,404.8,408.35,408.7439819,386582,9474,158013066,104815,27.11,10.2,-3.25
01-Jul-22,411.3,414.55,402.15,412.7,407.0363521,549570,12072,223694968,73601,13.39,12.4,1.4
30-Jun-22,418.9,424,410.25,411.7,417.7280004,852402,20243,356072183,232729,27.3,13.75,-7.2
29-Jun-22,412.2,420,411.95,417,417.1042744,384428,9294,160346562,53905,14.02,8.05,4.8
28-Jun-22,412,418,409.1,417.05,414.9417333,711556,16221,295254280,261868,36.8,8.9,5.05
27-Jun-22,416,419.15,412.35,414.55,415.9376093,579734,10615,241133174,269552,46.5,6.8,-1.45
24-Jun-22,410,412.8,406.15,409.2,409.6016045,922179,18596,377725998,264348,28.67,6.65,-0.8
23-Jun-22,395.1,409.7,394.75,407.2,403.7802725,1091420,15517,440693865,234688,21.5,14.95,12.1
22-Jun-22,397.3,397.3,390.55,393,393.8125653,967329,18925,380946315,243328,25.15,6.75,-4.3
21-Jun-22,389,399,386.85,397.6,394.9685417,1509808,26880,596326664,648041,42.92,12.15,8.6
20-Jun-22,390.1,392.95,376.7,382.75,382.6470976,1356242,39641,518962065,431975,31.85,16.25,-7.35
17-Jun-22,388.5,394.35,382.55,389.15,388.4106408,1972203,48462,766024631,645894,32.75,11.8,0.65
16-Jun-22,420,420.95,390.2,393,402.5190607,833047,17447,335317296,238129,28.59,30.75,-27
15-Jun-22,409.95,416.3,409.05,413.85,413.1940366,789444,10793,326193553,292795,37.09,7.25,3.9
14-Jun-22,403.55,411.9,397.65,405.05,405.3568318,1399281,30485,567208113,461586,32.99,14.25,1.5
13-Jun-22,416.55,418.3,405.7,406.7,410.151065,1389733,45349,570000470,643901,46.33,12.6,-9.85
10-Jun-22,422.35,428.8,422,428.2,426.1539011,733978,14594,312787588,273998,37.33,6.8,5.85
09-Jun-22,432.6,435.75,426.3,428.55,430.1718167,445859,8473,191795976,97738,21.92,9.45,-4.05
08-Jun-22,438.25,440.3,431.9,435.6,435.6787089,856012,18409,372946203,293627,34.3,8.4,-2.65
07-Jun-22,432.35,438,429,435.95,432.4992582,623469,15401,269649880,220856,35.42,9,3.6
06-Jun-22,428.3,433.8,424.5,432.35,428.507146,745310,19694,319370661,227209,30.49,9.3,4.05
03-Jun-22,444.1,445,430.5,431.9,436.0274312,433375,9526,188963388,122022,28.16,14.5,-12.2
02-Jun-22,445.35,445.5,435.65,439,439.7627181,769591,19377,338437430,291290,37.85,9.85,-6.35
01-Jun-22,444.2,446,439.6,444.7,442.7278854,1065088,22509,471544158,446617,41.93,6.4,0.5
31-May-22,443.95,449.5,440.45,443.85,446.4059408,724480,13708,323412176,159602,22.03,9.05,-0.1
30-May-22,436.35,445,436.35,442.3,441.4263517,1810939,35888,799396196,1005685,55.53,8.65,5.95
27-May-22,424,433,424,429.6,429.0204163,1738708,32826,745941230,917398,52.76,9,5.6
26-May-22,421.4,422.55,404.95,420.7,414.1971807,1167082,24443,483402074,327447,28.06,17.6,-0.7
25-May-22,428.8,428.95,413.6,417.05,419.9300618,509378,8254,213903135,106642,20.94,15.35,-11.75
24-May-22,422.3,427.5,416,425.6,422.0001388,1123617,22290,474166530,372537,33.16,11.5,3.3
23-May-22,421.1,431.1,419.7,421.6,424.7047918,693741,11490,294635127,124833,17.99,11.4,0.5
20-May-22,410,421.35,409.2,417.95,417.5362526,1687548,32120,704612468,695716,41.23,12.15,7.95
19-May-22,400,407,396.4,398.75,401.8758627,788812,14749,317004503,254764,32.3,10.6,-1.25
18-May-22,426.4,427.45,414.05,415.1,420.5774974,736031,13307,309558076,144671,19.66,13.4,-11.3
17-May-22,409.7,425.8,404.95,424.1,416.6285682,919224,15787,382974979,175434,19.08,20.85,14.4
16-May-22,411,411.85,396.2,405.3,403.6167216,1656060,30907,668413508,300439,18.14,15.65,-5.7
13-May-22,386.3,415.75,386.3,404.35,405.1489377,2941553,35815,1191767073,309879,10.53,29.45,18.05
12-May-22,383.95,384.35,366.05,372.1,373.2540428,1251789,26235,467235305,323732,25.86,18.3,-11.85
11-May-22,396,397,377.65,387.9,386.3262869,983616,23679,379996717,263014,26.74,19.35,-8.1
10-May-22,399.95,408.5,390,391.7,400.1022446,554611,15208,221901106,197824,35.67,18.5,-8.25
09-May-22,408.5,408.5,394.75,403.85,401.0156345,1600695,54381,641903721,525024,32.8,13.75,-4.65
06-May-22,419.75,420.2,407,408.7,411.0093347,1882332,72455,773656023,830438,44.12,13.2,-11.05
05-May-22,429.8,433.9,423.7,426.3,429.5781493,886930,23588,381005748,277136,31.25,10.2,-3.5
04-May-22,437.3,440.55,420.9,423.6,432.3595603,2337466,11929,1010625772,1980264,84.72,19.65,-13.7
02-May-22,438,443,428.5,432.75,433.6194828,903954,15879,391972066,215089,23.79,14.5,-5.25
